season_year,round,grand_prix,race_session_key,meeting_key,date,driver_number,lap_number,pit_duration,session_key
2023,,Catalunya,9102,1211,2023-06-04 13:05:22.607000+00:00,4,1.0,37.7,9102
2023,,Catalunya,9102,1211,2023-06-04 13:10:42.773000+00:00,77,5.0,23.6,9102
2023,,Catalunya,9102,1211,2023-06-04 13:14:44.785000+00:00,27,8.0,22.2,9102
2023,,Catalunya,9102,1211,2023-06-04 13:16:02.690000+00:00,24,9.0,23.4,9102
2023,,Catalunya,9102,1211,2023-06-04 13:16:07.674000+00:00,21,9.0,22.5,9102
2023,,Catalunya,9102,1211,2023-06-04 13:17:23.938000+00:00,22,10.0,22.1,9102
2023,,Catalunya,9102,1211,2023-06-04 13:17:29.391000+00:00,20,10.0,22.1,9102
2023,,Catalunya,9102,1211,2023-06-04 13:21:24.402000+00:00,31,13.0,22.1,9102
2023,,Catalunya,9102,1211,2023-06-04 13:22:41.917000+00:00,18,14.0,22.3,9102
2023,,Catalunya,9102,1211,2023-06-04 13:23:56.212000+00:00,55,15.0,22.3,9102
2023,,Catalunya,9102,1211,2023-06-04 13:25:39.726000+00:00,16,16.0,21.7,9102
2023,,Catalunya,9102,1211,2023-06-04 13:25:48.070000+00:00,23,16.0,23.3,9102
2023,,Catalunya,9102,1211,2023-06-04 13:26:55.740000+00:00,81,17.0,22.3,9102
2023,,Catalunya,9102,1211,2023-06-04 13:27:13.177000+00:00,2,17.0,22.5,9102
2023,,Catalunya,9102,1211,2023-06-04 13:29:32.284000+00:00,14,19.0,22.5,9102
2023,,Catalunya,9102,1211,2023-06-04 13:29:42.394000+00:00,10,19.0,23.3,9102
2023,,Catalunya,9102,1211,2023-06-04 13:34:13.936000+00:00,4,22.0,22.8,9102
2023,,Catalunya,9102,1211,2023-06-04 13:36:00.934000+00:00,44,24.0,22.5,9102
2023,,Catalunya,9102,1211,2023-06-04 13:36:51.636000+00:00,20,24.0,24.8,9102
2023,,Catalunya,9102,1211,2023-06-04 13:37:30.510000+00:00,63,25.0,22.2,9102
2023,,Catalunya,9102,1211,2023-06-04 13:38:29.056000+00:00,1,26.0,22.2,9102
2023,,Catalunya,9102,1211,2023-06-04 13:39:27.836000+00:00,27,26.0,23.2,9102
2023,,Catalunya,9102,1211,2023-06-04 13:40:19.241000+00:00,11,27.0,21.7,9102
2023,,Catalunya,9102,1211,2023-06-04 13:49:58.247000+00:00,18,34.0,23.3,9102
2023,,Catalunya,9102,1211,2023-06-04 13:50:01.059000+00:00,22,34.0,22.0,9102
2023,,Catalunya,9102,1211,2023-06-04 13:51:21.730000+00:00,31,35.0,24.1,9102
2023,,Catalunya,9102,1211,2023-06-04 13:52:48.775000+00:00,24,36.0,22.8,9102
2023,,Catalunya,9102,1211,2023-06-04 13:53:18.056000+00:00,2,36.0,23.8,9102
2023,,Catalunya,9102,1211,2023-06-04 13:54:36.804000+00:00,23,37.0,23.4,9102
2023,,Catalunya,9102,1211,2023-06-04 13:55:39.834000+00:00,21,38.0,21.9,9102
2023,,Catalunya,9102,1211,2023-06-04 13:56:52.146000+00:00,81,39.0,22.8,9102
2023,,Catalunya,9102,1211,2023-06-04 13:56:54.067000+00:00,10,39.0,23.6,9102
2023,,Catalunya,9102,1211,2023-06-04 13:57:22.504000+00:00,77,39.0,24.0,9102
2023,,Catalunya,9102,1211,2023-06-04 13:59:09.768000+00:00,55,41.0,22.3,9102
2023,,Catalunya,9102,1211,2023-06-04 13:59:36.752000+00:00,16,41.0,23.0,9102
2023,,Catalunya,9102,1211,2023-06-04 14:01:22.406000+00:00,20,42.0,22.2,9102
2023,,Catalunya,9102,1211,2023-06-04 14:02:29.968000+00:00,27,43.0,24.4,9102
2023,,Catalunya,9102,1211,2023-06-04 14:03:24.420000+00:00,14,44.0,22.8,9102
2023,,Catalunya,9102,1211,2023-06-04 14:04:20.497000+00:00,63,45.0,22.0,9102
2023,,Catalunya,9102,1211,2023-06-04 14:10:45.927000+00:00,44,50.0,22.7,9102
2023,,Catalunya,9102,1211,2023-06-04 14:11:04.287000+00:00,11,50.0,21.5,9102
2023,,Catalunya,9102,1211,2023-06-04 14:12:02.129000+00:00,4,50.0,22.0,9102
2023,,Catalunya,9102,1211,2023-06-04 14:13:07.441000+00:00,1,52.0,22.3,9102
2023,,Montreal,9110,1212,2023-06-18 18:04:56.528000+00:00,22,1.0,23.6,9110
2023,,Montreal,9110,1212,2023-06-18 18:17:04.109000+00:00,10,10.0,27.5,9110
2023,,Montreal,9110,1212,2023-06-18 18:18:16.186000+00:00,27,11.0,24.8,9110
2023,,Montreal,9110,1212,2023-06-18 18:18:17.999000+00:00,18,11.0,23.7,9110
2023,,Montreal,9110,1212,2023-06-18 18:18:21.467000+00:00,21,11.0,24.9,9110
2023,,Montreal,9110,1212,2023-06-18 18:19:13.935000+00:00,1,12.0,23.6,9110
2023,,Montreal,9110,1212,2023-06-18 18:19:24.482000+00:00,44,12.0,24.3,9110
2023,,Montreal,9110,1212,2023-06-18 18:19:25.014000+00:00,14,12.0,24.0,9110
2023,,Montreal,9110,1212,2023-06-18 18:19:37.606000+00:00,31,12.0,24.4,9110
2023,,Montreal,9110,1212,2023-06-18 18:19:41.653000+00:00,81,12.0,24.8,9110
2023,,Montreal,9110,1212,2023-06-18 18:19:50.356000+00:00,4,12.0,25.8,9110
2023,,Montreal,9110,1212,2023-06-18 18:19:50.684000+00:00,23,12.0,25.0,9110
2023,,Montreal,9110,1212,2023-06-18 18:19:55.606000+00:00,24,12.0,24.1,9110
2023,,Montreal,9110,1212,2023-06-18 18:21:25.245000+00:00,63,12.0,88.9,9110
2023,,Montreal,9110,1212,2023-06-18 18:42:47.254000+00:00,18,27.0,23.8,9110
2023,,Montreal,9110,1212,2023-06-18 18:48:01.826000+00:00,27,31.0,24.2,9110
2023,,Montreal,9110,1212,2023-06-18 18:49:22.997000+00:00,24,32.0,27.5,9110
2023,,Montreal,9110,1212,2023-06-18 18:50:39.183000+00:00,10,33.0,24.1,9110
2023,,Montreal,9110,1212,2023-06-18 18:51:59.213000+00:00,22,34.0,27.5,9110
2023,,Montreal,9110,1212,2023-06-18 18:53:06.212000+00:00,4,35.0,23.5,9110
2023,,Montreal,9110,1212,2023-06-18 18:53:59.883000+00:00,20,35.0,24.9,9110
2023,,Montreal,9110,1212,2023-06-18 18:54:20.679000+00:00,31,36.0,23.6,9110
2023,,Montreal,9110,1212,2023-06-18 18:54:23.367000+00:00,77,36.0,24.0,9110
2023,,Montreal,9110,1212,2023-06-18 18:55:29.865000+00:00,11,37.0,23.2,9110
2023,,Montreal,9110,1212,2023-06-18 18:55:45.818000+00:00,81,37.0,23.4,9110
2023,,Montreal,9110,1212,2023-06-18 18:56:41.458000+00:00,55,38.0,24.1,9110
2023,,Montreal,9110,1212,2023-06-18 18:57:57.238000+00:00,16,39.0,24.3,9110
2023,,Montreal,9110,1212,2023-06-18 18:59:10.596000+00:00,44,40.0,23.7,9110
2023,,Montreal,9110,1212,2023-06-18 19:00:23.204000+00:00,14,41.0,23.9,9110
2023,,Montreal,9110,1212,,1,42.0,23.9,9110
2023,,Montreal,9110,1212,2023-06-18 19:13:54.658000+00:00,21,50.0,23.7,9110
2023,,Montreal,9110,1212,2023-06-18 19:17:43.092000+00:00,20,53.0,24.5,9110
2023,,Montreal,9110,1212,2023-06-18 19:35:21.042000+00:00,11,68.0,23.2,9110
2023,,Spielberg,9118,1213,2023-07-02 13:04:43.005000+00:00,20,1.0,26.5,9118
2023,,Spielberg,9118,1213,2023-07-02 13:05:01.224000+00:00,22,1.0,29.6,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:14.582000+00:00,1,2.0,16.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:16.238000+00:00,16,2.0,16.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:17.863000+00:00,55,2.0,16.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:20.738000+00:00,44,2.0,16.4,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:23.691000+00:00,4,2.0,18.0,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:25.347000+00:00,14,2.0,16.6,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:26.707000+00:00,27,2.0,16.7,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:28.160000+00:00,18,2.0,16.6,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:29.488000+00:00,10,2.0,16.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:31.050000+00:00,23,2.0,16.7,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:36.097000+00:00,63,2.0,17.9,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:37.675000+00:00,31,2.0,18.1,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:38.706000+00:00,11,2.0,17.4,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:40.534000+00:00,24,2.0,17.4,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:41.269000+00:00,81,2.0,17.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:42.800000+00:00,2,2.0,17.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:44.597000+00:00,77,2.0,17.1,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:45.707000+00:00,21,2.0,17.0,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:50.097000+00:00,22,2.0,16.2,9118
2023,,Spielberg,9118,1213,2023-07-02 13:06:57.519000+00:00,20,2.0,25.6,9118
2023,,Spielberg,9118,1213,2023-07-02 13:14:34.839000+00:00,24,8.0,24.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:18:03.819000+00:00,27,11.0,21.8,9118
2023,,Spielberg,9118,1213,2023-07-02 13:19:23.521000+00:00,21,12.0,21.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:21:33.050000+00:00,44,14.0,21.9,9118
2023,,Spielberg,9118,1213,2023-07-02 13:21:34.425000+00:00,4,14.0,21.2,9118
2023,,Spielberg,9118,1213,2023-07-02 13:21:42.472000+00:00,10,14.0,21.8,9118
2023,,Spielberg,9118,1213,2023-07-02 13:21:44.846000+00:00,23,14.0,21.5,9118
2023,,Spielberg,9118,1213,2023-07-02 13:21:46.206000+00:00,63,14.0,22.2,9118
2023,,Spielberg,9118,1213,2023-07-02 13:21:49.221000+00:00,31,14.0,22.0,9118
2023,,Spielberg,9118,1213,2023-07-02 13:21:50.378000+00:00,81,14.0,22.4,9118
2023,,Spielberg,9118,1213,2023-07-02 13:21:55.831000+00:00,2,14.0,23.1,9118
2023,,Spielberg,9118,1213,2023-07-02 13:23:00.314000+00:00,16,15.0,23.4,9118
2023,,Spielberg,9118,1213,2023-07-02 13:23:08.314000+00:00,55,15.0,26.2,9118
2023,,Spielberg,9118,1213,2023-07-02 13:23:11.501000+00:00,14,15.0,22.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:23:19.298000+00:00,18,15.0,24.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:30:59.930000+00:00,77,21.0,31.7,9118
2023,,Spielberg,9118,1213,2023-07-02 13:32:10.351000+00:00,81,22.0,29.9,9118
2023,,Spielberg,9118,1213,2023-07-02 13:33:18.069000+00:00,22,23.0,27.2,9118
2023,,Spielberg,9118,1213,2023-07-02 13:33:35.443000+00:00,1,24.0,21.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:35:09.988000+00:00,11,25.0,21.6,9118
2023,,Spielberg,9118,1213,2023-07-02 13:46:31.476000+00:00,20,34.0,22.2,9118
2023,,Spielberg,9118,1213,2023-07-02 13:48:33.021000+00:00,18,36.0,22.0,9118
2023,,Spielberg,9118,1213,2023-07-02 13:50:02.972000+00:00,21,37.0,21.0,9118
2023,,Spielberg,9118,1213,2023-07-02 13:51:11.206000+00:00,24,38.0,21.9,9118
2023,,Spielberg,9118,1213,2023-07-02 13:53:26.781000+00:00,31,40.0,30.4,9118
2023,,Spielberg,9118,1213,2023-07-02 13:53:44.797000+00:00,77,40.0,21.9,9118
2023,,Spielberg,9118,1213,2023-07-02 13:54:01.562000+00:00,4,41.0,22.0,9118
2023,,Spielberg,9118,1213,2023-07-02 13:54:19.468000+00:00,63,41.0,21.7,9118
2023,,Spielberg,9118,1213,2023-07-02 13:54:32.593000+00:00,23,41.0,27.6,9118
2023,,Spielberg,9118,1213,2023-07-02 13:54:59.592000+00:00,81,41.0,22.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:55:18.873000+00:00,44,42.0,27.7,9118
2023,,Spielberg,9118,1213,2023-07-02 13:57:02.277000+00:00,2,43.0,21.5,9118
2023,,Spielberg,9118,1213,2023-07-02 13:57:18.496000+00:00,22,43.0,21.3,9118
2023,,Spielberg,9118,1213,2023-07-02 13:57:37.886000+00:00,14,44.0,21.9,9118
2023,,Spielberg,9118,1213,2023-07-02 13:57:58.776000+00:00,10,44.0,27.8,9118
2023,,Spielberg,9118,1213,2023-07-02 13:58:39.385000+00:00,55,45.0,28.5,9118
2023,,Spielberg,9118,1213,2023-07-02 14:00:48.336000+00:00,16,47.0,21.4,9118
2023,,Spielberg,9118,1213,2023-07-02 14:02:53.490000+00:00,1,49.0,21.6,9118
2023,,Spielberg,9118,1213,2023-07-02 14:04:28.879000+00:00,11,50.0,21.2,9118
2023,,Spielberg,9118,1213,2023-07-02 14:09:50.842000+00:00,18,54.0,21.8,9118
2023,,Spielberg,9118,1213,2023-07-02 14:26:05.356000+00:00,1,69.0,21.3,9118
2023,,Silverstone,9126,1214,2023-07-09 14:14:59.362000+00:00,27,7.0,41.9,9126
2023,,Silverstone,9126,1214,2023-07-09 14:25:44.273000+00:00,22,14.0,28.3,9126
2023,,Silverstone,9126,1214,2023-07-09 14:31:37.391000+00:00,16,18.0,28.2,9126
2023,,Silverstone,9126,1214,2023-07-09 14:41:26.225000+00:00,24,24.0,29.1,9126
2023,,Silverstone,9126,1214,2023-07-09 14:44:05.366000+00:00,55,26.0,28.8,9126
2023,,Silverstone,9126,1214,2023-07-09 14:46:03.349000+00:00,21,27.0,28.2,9126
2023,,Silverstone,9126,1214,2023-07-09 14:47:07.832000+00:00,63,28.0,29.4,9126
2023,,Silverstone,9126,1214,2023-07-09 14:47:18.879000+00:00,11,28.0,28.0,9126
2023,,Silverstone,9126,1214,2023-07-09 14:48:34.502000+00:00,81,29.0,28.6,9126
2023,,Silverstone,9126,1214,2023-07-09 14:49:06.924000+00:00,2,29.0,28.8,9126
2023,,Silverstone,9126,1214,2023-07-09 14:51:59.061000+00:00,10,31.0,28.4,9126
2023,,Silverstone,9126,1214,2023-07-09 14:52:09.014000+00:00,18,31.0,28.5,9126
2023,,Silverstone,9126,1214,2023-07-09 14:53:40.184000+00:00,23,32.0,29.6,9126
2023,,Silverstone,9126,1214,2023-07-09 14:53:40.559000+00:00,16,32.0,28.8,9126
2023,,Silverstone,9126,1214,2023-07-09 14:54:08.949000+00:00,77,32.0,29.6,9126
2023,,Silverstone,9126,1214,2023-07-09 14:54:17.418000+00:00,22,32.0,28.6,9126
2023,,Silverstone,9126,1214,2023-07-09 14:54:24.543000+00:00,21,32.0,28.4,9126
2023,,Silverstone,9126,1214,2023-07-09 14:54:41.464000+00:00,27,32.0,30.0,9126
2023,,Silverstone,9126,1214,2023-07-09 14:54:58.871000+00:00,1,33.0,29.0,9126
2023,,Silverstone,9126,1214,2023-07-09 14:55:12.183000+00:00,4,33.0,28.4,9126
2023,,Silverstone,9126,1214,2023-07-09 14:55:27.761000+00:00,44,33.0,29.1,9126
2023,,Silverstone,9126,1214,2023-07-09 14:55:38.635000+00:00,14,33.0,28.6,9126
2023,,Silverstone,9126,1214,2023-07-09 14:56:37.462000+00:00,24,33.0,28.7,9126
2023,,Silverstone,9126,1214,2023-07-09 15:03:13.908000+00:00,24,36.0,34.3,9126
2023,,Hungaroring,9133,1215,2023-07-23 13:15:10.245000+00:00,23,8.0,22.0,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:16:32.384000+00:00,18,9.0,21.9,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:16:34.056000+00:00,77,9.0,22.1,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:16:37.321000+00:00,22,9.0,26.1,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:18:10.351000+00:00,24,10.0,29.2,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:22:23.628000+00:00,2,13.0,24.0,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:23:47.501000+00:00,20,14.0,22.7,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:24:58.984000+00:00,55,15.0,21.4,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:26:18.452000+00:00,44,16.0,21.9,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:26:34.904000+00:00,27,16.0,22.9,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:27:38.903000+00:00,4,17.0,21.5,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:27:52.778000+00:00,16,17.0,28.4,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:29:01.402000+00:00,81,18.0,21.1,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:29:32.901000+00:00,3,18.0,21.9,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:32:09.852000+00:00,14,20.0,22.9,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:35:54.223000+00:00,1,23.0,21.4,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:37:42.736000+00:00,11,24.0,21.8,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:43:43.095000+00:00,63,28.0,21.8,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:45:35.625000+00:00,3,29.0,22.2,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:48:16.247000+00:00,23,31.0,21.7,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:52:25.274000+00:00,18,34.0,22.4,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:52:46.773000+00:00,2,34.0,22.1,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:58:20.720000+00:00,27,38.0,21.9,9133
2023,,Hungaroring,9133,1215,2023-07-23 13:58:26.142000+00:00,24,38.0,22.8,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:01:02.843000+00:00,77,40.0,23.2,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:02:55.184000+00:00,20,41.0,22.1,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:03:10.559000+00:00,81,42.0,22.0,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:03:12.700000+00:00,11,42.0,20.8,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:04:53.776000+00:00,16,43.0,21.4,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:05:04.463000+00:00,14,43.0,24.1,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:05:50.087000+00:00,4,44.0,21.4,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:06:18.603000+00:00,55,44.0,22.0,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:06:55.477000+00:00,22,44.0,21.1,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:09:11.959000+00:00,63,46.0,21.6,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:13:04.017000+00:00,44,49.0,21.7,9133
2023,,Hungaroring,9133,1215,2023-07-23 14:15:15.906000+00:00,1,51.0,21.6,9133
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:13:52.872000+00:00,4,5.0,25.0,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:13:54.732000+00:00,3,5.0,22.8,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:13:54.872000+00:00,20,5.0,23.6,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:15:47.371000+00:00,31,6.0,23.0,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:15:48.574000+00:00,77,6.0,23.3,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:17:39.917000+00:00,23,7.0,25.0,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:17:44.135000+00:00,55,7.0,23.3,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:17:46.151000+00:00,24,7.0,24.4,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:19:38.525000+00:00,2,8.0,23.5,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:21:22.102000+00:00,22,9.0,22.6,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:23:11.944000+00:00,14,10.0,23.0,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:26:50.911000+00:00,44,12.0,23.0,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:27:21.129000+00:00,27,12.0,24.5,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:28:34.034000+00:00,11,13.0,23.6,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:28:39.784000+00:00,16,13.0,23.2,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:30:28.299000+00:00,1,14.0,22.8,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:37:01.638000+00:00,4,17.0,23.7,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:42:38.463000+00:00,18,20.0,25.3,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:46:24.960000+00:00,63,22.0,23.8,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:46:42.507000+00:00,3,22.0,23.2,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:48:26.459000+00:00,23,23.0,23.5,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:48:26.709000+00:00,10,23.0,25.6,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:50:15.661000+00:00,22,24.0,22.7,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:50:26.723000+00:00,77,24.0,23.7,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:50:29.661000+00:00,27,24.0,25.2,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:50:34.082000+00:00,2,24.0,23.9,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:52:14.362000+00:00,31,25.0,23.3,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:52:19.066000+00:00,20,25.0,23.5,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:52:25.862000+00:00,24,25.0,24.0,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:55:23.423000+00:00,44,27.0,23.0,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:57:11.766000+00:00,16,28.0,23.1,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:58:57.311000+00:00,11,29.0,22.7,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 13:59:25.733000+00:00,14,29.0,23.7,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 14:00:39.544000+00:00,1,30.0,23.0,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 14:07:30.446000+00:00,23,33.0,23.5,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 14:09:33.023000+00:00,2,34.0,23.1,9141
2023,,Spa-Francorchamps,9141,1216,2023-07-30 14:23:28.733000+00:00,44,42.0,23.1,9141
2023,,Zandvoort,9149,1217,2023-08-27 13:05:06.440000+00:00,11,1.0,22.6,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:05:12.596000+00:00,24,1.0,23.0,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:05:16.565000+00:00,10,1.0,28.4,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:05:19.518000+00:00,16,1.0,32.6,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:05:23.252000+00:00,22,1.0,32.3,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:05:27.440000+00:00,20,1.0,31.3,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:05:36.987000+00:00,40,1.0,42.6,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:06:45.985000+00:00,1,2.0,20.3,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:06:47.579000+00:00,14,2.0,20.6,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:06:52.766000+00:00,55,2.0,20.9,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:07:02.688000+00:00,31,2.0,22.5,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:08:39.468000+00:00,4,3.0,20.1,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:08:56.514000+00:00,44,3.0,20.2,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:10:22.356000+00:00,63,4.0,21.2,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:10:37.481000+00:00,18,4.0,20.0,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:17:20.068000+00:00,20,9.0,20.1,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:17:47.286000+00:00,44,9.0,19.9,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:18:05.598000+00:00,18,9.0,20.2,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:18:29.723000+00:00,24,10.0,20.2,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:18:31.192000+00:00,14,10.0,20.1,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:18:36.504000+00:00,55,10.0,19.5,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:18:44.129000+00:00,22,10.0,18.9,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:18:47.066000+00:00,31,10.0,19.7,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:18:54.488000+00:00,4,10.0,20.3,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:19:09.253000+00:00,40,10.0,30.8,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:19:16.410000+00:00,63,10.0,20.1,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:19:44.190000+00:00,1,11.0,19.2,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:19:54.034000+00:00,10,11.0,19.5,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:20:14.346000+00:00,16,11.0,27.2,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:21:06.845000+00:00,11,12.0,19.4,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:25:37.934000+00:00,81,15.0,18.9,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:27:29.916000+00:00,77,16.0,20.1,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:27:31.229000+00:00,27,16.0,20.4,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:27:51.057000+00:00,63,16.0,19.6,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:28:13.650000+00:00,18,16.0,19.6,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:29:42.539000+00:00,40,17.0,19.6,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:53:58.873000+00:00,18,34.0,19.9,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:55:09.153000+00:00,20,35.0,20.5,9149
2023,,Zandvoort,9149,1217,2023-08-27 13:57:40.728000+00:00,24,37.0,20.4,9149
2023,,Zandvoort,9149,1217,2023-08-27 14:02:27.004000+00:00,55,41.0,19.3,9149
2023,,Zandvoort,9149,1217,2023-08-27 14:03:56.940000+00:00,4,42.0,18.8,9149
2023,,Zandvoort,9149,1217,2023-08-27 14:05:09.704000+00:00,31,43.0,19.0,9149
2023,,Zandvoort,9149,1217,2023-08-27 14:06:21.547000+00:00,23,44.0,19.6,9149
2023,,Zandvoort,9149,1217,2023-08-27 14:07:17.874000+00:00,11,45.0,18.7,9149
